state,year,bmcode,births_age1524,births_age2534,births_age3544,births_nohs,births_hs,births_somecoll,births_coll,births_married,births_unmarried,births_medicaid,births_nhblack,births_nhwhite,births_hisp,births_total,births_otherraceeth,births_nonmedicaid,pop_total,pop_nhblack,pop_nhwhite,pop_hisp,pop_otherraceeth,pop_medicaid,pop_nonmedicaid,pop_nohs,pop_hs,pop_somecoll,pop_coll,pop_married,pop_unmarried,pop_age1524,pop_age2534,pop_age3544,policy_on,exposed_births,start_date,end_date,time,dobbs_code
Arizona,2016,3,3987,7518,1961,2308,3416,4281,3377,7557,5909,6847,658,5759,5377,13466,1672,6619,1340407,63150,625674,498527,153056,910783,429624,255000,409422,371682,304304,505331,835076,462906,456278,421223,0,0,2016-05-01,2016-06-30,2016-05-01,0
Arizona,2016,4,4508,8152,2085,2663,3701,4919,3357,8004,6741,7829,721,6150,6206,14745,1668,6916,1340407,63150,625674,498527,153056,910783,429624,255000,409422,371682,304304,505331,835076,462906,456278,421223,0,0,2016-07-01,2016-08-31,2016-07-01,0
Arizona,2016,5,4423,8253,2175,2705,3834,4677,3534,8110,6741,7844,737,5996,6302,14851,1816,7007,1340407,63150,625674,498527,153056,910783,429624,255000,409422,371682,304304,505331,835076,462906,456278,421223,0,0,2016-09-01,2016-10-31,2016-09-01,0
Arizona,2016,6,4144,7773,2152,2520,3591,4539,3333,7628,6441,7527,673,5621,5992,14069,1783,6542,1340407,63150,625674,498527,153056,910783,429624,255000,409422,371682,304304,505331,835076,462906,456278,421223,0,0,2016-11-01,2016-12-31,2016-11-01,0
Arizona,2017,1,3841,7294,1962,2232,3509,4141,3106,7112,5974,7087,728,5339,5467,13097,1563,6010,1354855,65253,624818,508895,155889,941671,413184,253036,416530,362410,322879,516558,838297,462505,465108,427242,0,0,2017-01-01,2017-02-28,2017-01-01,0
Arizona,2017,2,3823,7321,1924,2200,3290,4242,3237,7402,5656,6782,624,5589,5321,13068,1534,6286,1354855,65253,624818,508895,155889,941671,413184,253036,416530,362410,322879,516558,838297,462505,465108,427242,0,0,2017-03-01,2017-04-30,2017-03-01,0
Arizona,2017,3,3836,7307,1959,2260,3466,4095,3177,7280,5798,7014,678,5512,5385,13102,1527,6088,1354855,65253,624818,508895,155889,941671,413184,253036,416530,362410,322879,516558,838297,462505,465108,427242,0,0,2017-05-01,2017-06-30,2017-05-01,0
Arizona,2017,4,4094,8076,2203,2452,3829,4544,3450,7922,6422,7707,735,5874,6107,14373,1657,6666,1354855,65253,624818,508895,155889,941671,413184,253036,416530,362410,322879,516558,838297,462505,465108,427242,0,0,2017-07-01,2017-08-31,2017-07-01,0
Arizona,2017,5,4104,8159,2236,2524,3878,4600,3427,7867,6616,7776,745,5794,6268,14499,1692,6723,1354855,65253,624818,508895,155889,941671,413184,253036,416530,362410,322879,516558,838297,462505,465108,427242,0,0,2017-09-01,2017-10-31,2017-09-01,0
Arizona,2017,6,3878,7489,2152,2345,3495,4324,3262,7439,6064,7069,712,5503,5752,13519,1552,6450,1354855,65253,624818,508895,155889,941671,413184,253036,416530,362410,322879,516558,838297,462505,465108,427242,0,0,2017-11-01,2017-12-31,2017-11-01,0
Arizona,2018,1,3732,7127,2044,2170,3357,4120,3192,7047,5831,6791,713,5263,5360,12903,1567,6112,1375686,67780,628979,520010,158917,978991,396695,237584,437904,377025,323173,529831,845855,467114,473919,434653,0,0,2018-01-01,2018-02-28,2018-01-01,0
Arizona,2018,2,3558,7104,2090,2038,3337,4022,3295,7185,5551,6362,693,5276,5268,12752,1515,6390,1375686,67780,628979,520010,158917,978991,396695,237584,437904,377025,323173,529831,845855,467114,473919,434653,0,0,2018-03-01,2018-04-30,2018-03-01,0
Arizona,2018,3,3566,7287,2028,2131,3318,4051,3324,7202,5659,6368,702,5387,5218,12881,1574,6513,1375686,67780,628979,520010,158917,978991,396695,237584,437904,377025,323173,529831,845855,467114,473919,434653,0,0,2018-05-01,2018-06-30,2018-05-01,0
Arizona,2018,4,3966,7974,2194,2411,3764,4522,3375,7705,6418,7066,721,5661,6106,14134,1646,7068,1375686,67780,628979,520010,158917,978991,396695,237584,437904,377025,323173,529831,845855,467114,473919,434653,0,0,2018-07-01,2018-08-31,2018-07-01,0
Arizona,2018,5,3995,8003,2241,2359,3860,4516,3437,7775,6443,7166,732,5718,6185,14239,1604,7073,1375686,67780,628979,520010,158917,978991,396695,237584,437904,377025,323173,529831,845855,467114,473919,434653,0,0,2018-09-01,2018-10-31,2018-09-01,0
Arizona,2018,6,3710,7662,2236,2323,3645,4282,3305,7379,6206,6788,729,5417,5865,13608,1597,6820,1375686,67780,628979,520010,158917,978991,396695,237584,437904,377025,323173,529831,845855,467114,473919,434653,0,0,2018-11-01,2018-12-31,2018-11-01,0
Arizona,2019,1,3629,7237,2030,2088,3452,4135,3167,7037,5845,6459,733,5134,5480,12896,1549,6437,1398758,70385,634495,531146,162732,1015211,383547,241566,443642,364161,349389,524608,874150,472432,484280,442046,0,0,2019-01-01,2019-02-28,2019-01-01,0
Arizona,2019,2,3347,7403,2005,1932,3434,3996,3343,7114,5628,6101,784,5217,5199,12755,1555,6654,1398758,70385,634495,531146,162732,1015211,383547,241566,443642,364161,349389,524608,874150,472432,484280,442046,0,0,2019-03-01,2019-04-30,2019-03-01,0
Arizona,2019,3,3302,7054,2068,1953,3280,3923,3218,6892,5509,6009,739,5186,5022,12424,1477,6415,1398758,70385,634495,531146,162732,1015211,383547,241566,443642,364161,349389,524608,874150,472432,484280,442046,0,0,2019-05-01,2019-06-30,2019-05-01,0
Arizona,2019,4,3738,8048,2337,2308,3870,4437,3456,7759,6343,6963,762,5592,6185,14123,1584,7160,1398758,70385,634495,531146,162732,1015211,383547,241566,443642,364161,349389,524608,874150,472432,484280,442046,0,0,2019-07-01,2019-08-31,2019-07-01,0
Arizona,2019,5,3682,7893,2150,2217,3605,4384,3466,7350,6358,6744,765,5433,6000,13725,1527,6981,1398758,70385,634495,531146,162732,1015211,383547,241566,443642,364161,349389,524608,874150,472432,484280,442046,0,0,2019-09-01,2019-10-31,2019-09-01,0
Arizona,2019,6,3533,7629,2098,2041,3622,4144,3378,7172,6070,6502,744,5306,5684,13260,1526,6758,1398758,70385,634495,531146,162732,1015211,383547,241566,443642,364161,349389,524608,874150,472432,484280,442046,0,0,2019-11-01,2019-12-31,2019-11-01,0
Arizona,2020,1,3446,7361,2134,1972,3537,4051,3323,7024,5897,6151,746,5173,5568,12941,1454,6790,1378636,70674,619809,528159,159994,1014841,363795,227426,432017,354815,364378,524772,853864,475045,470137,433454,0,0,2020-01-01,2020-02-29,2020-01-01,0
Arizona,2020,2,3151,7202,1975,1826,3278,3888,3290,6904,5410,5713,700,5009,5217,12328,1402,6615,1378636,70674,619809,528159,159994,1014841,363795,227426,432017,354815,364378,524772,853864,475045,470137,433454,0,0,2020-03-01,2020-04-30,2020-03-01,0
Arizona,2020,3,3164,6978,1955,1760,3236,3823,3217,6657,5426,5664,714,4928,5037,12097,1418,6433,1378636,70674,619809,528159,159994,1014841,363795,227426,432017,354815,364378,524772,853864,475045,470137,433454,0,0,2020-05-01,2020-06-30,2020-05-01,0
Arizona,2020,4,3423,7830,2186,2028,3618,4239,3467,7361,6059,6491,762,5466,5684,13439,1527,6948,1378636,70674,619809,528159,159994,1014841,363795,227426,432017,354815,364378,524772,853864,475045,470137,433454,0,0,2020-07-01,2020-08-31,2020-07-01,0
Arizona,2020,5,3495,7628,2237,2028,3735,4151,3361,7244,6090,6563,736,5296,5788,13360,1540,6797,1378636,70674,619809,528159,159994,1014841,363795,227426,432017,354815,364378,524772,853864,475045,470137,433454,0,0,2020-09-01,2020-10-31,2020-09-01,0
Arizona,2020,6,3306,7215,2100,1856,3439,4079,3206,6810,5796,6105,714,4915,5643,12621,1349,6516,1378636,70674,619809,528159,159994,1014841,363795,227426,432017,354815,364378,524772,853864,475045,470137,433454,0,0,2020-11-01,2020-12-31,2020-11-01,0
Arizona,2021,1,2900,6921,1942,1730,3173,3659,3161,6405,5337,5537,698,4795,5008,11763,1262,6226,1399435,73071,623579,540136,162649,1044601,354834,220030,433213,355998,390193,540516,858919,478029,479217,442189,0,0,2021-01-01,2021-02-28,2021-01-01,0
Arizona,2021,2,3054,6997,1962,1654,3197,3725,3388,6628,5364,5518,659,5064,4959,12013,1331,6495,1399435,73071,623579,540136,162649,1044601,354834,220030,433213,355998,390193,540516,858919,478029,479217,442189,0,0,2021-03-01,2021-04-30,2021-03-01,0
Arizona,2021,3,3073,7054,2116,1684,3379,3659,3471,6736,5490,5666,712,5094,5052,12243,1385,6577,1399435,73071,623579,540136,162649,1044601,354834,220030,433213,355998,390193,540516,858919,478029,479217,442189,0,0,2021-05-01,2021-06-30,2021-05-01,0
Arizona,2021,4,3539,8178,2273,1978,3955,4317,3668,7523,6439,6576,778,5610,6073,13990,1529,7414,1399435,73071,623579,540136,162649,1044601,354834,220030,433213,355998,390193,540516,858919,478029,479217,442189,0,0,2021-07-01,2021-08-31,2021-07-01,0
Arizona,2021,5,3426,8388,2303,1945,3907,4326,3863,7728,6362,6437,777,5544,6241,14117,1555,7680,1399435,73071,623579,540136,162649,1044601,354834,220030,433213,355998,390193,540516,858919,478029,479217,442189,0,0,2021-09-01,2021-10-31,2021-09-01,0
Arizona,2021,6,3279,7951,2361,1845,3827,4184,3677,7348,6216,6423,764,5309,6066,13591,1452,7168,1399435,73071,623579,540136,162649,1044601,354834,220030,433213,355998,390193,540516,858919,478029,479217,442189,0,0,2021-11-01,2021-12-31,2021-11-01,0
Arizona,2022,1,3047,7365,2133,1712,3514,3718,3542,6885,5634,5702,722,4929,5505,12545,1389,6843,1429665,76164,631272,554569,167660,1078019,351646,232439,451719,353307,392201,532497,897168,491282,489235,449148,0,0,2022-01-01,2022-02-28,2022-01-01,0
Arizona,2022,2,2940,7383,2088,1640,3338,3792,3599,6965,5420,5567,738,5025,5299,12411,1349,6844,1429665,76164,631272,554569,167660,1078019,351646,232439,451719,353307,392201,532497,897168,491282,489235,449148,0,0,2022-03-01,2022-04-30,2022-03-01,0
Arizona,2022,3,2862,7234,2146,1577,3354,3725,3527,6850,5363,5453,749,4841,5246,12242,1406,6789,1429665,76164,631272,554569,167660,1078019,351646,232439,451719,353307,392201,532497,897168,491282,489235,449148,0,0,2022-05-01,2022-06-30,2022-05-01,0
Arizona,2022,4,3449,8029,2347,1859,4044,4095,3751,7489,6304,6538,769,5173,6273,13825,1610,7287,1429665,76164,631272,554569,167660,1078019,351646,232439,451719,353307,392201,532497,897168,491282,489235,449148,0,0,2022-07-01,2022-08-31,2022-07-01,0
Arizona,2022,5,3317,7895,2249,1903,3871,3985,3642,7279,6154,6297,697,5209,6105,13461,1450,7164,1429665,76164,631272,554569,167660,1078019,351646,232439,451719,353307,392201,532497,897168,491282,489235,449148,0,0,2022-09-01,2022-10-31,2022-09-01,0
Arizona,2022,6,3323,8164,2373,1899,4013,4040,3822,7481,6350,6521,732,5254,6328,13860,1546,7339,1429665,76164,631272,554569,167660,1078019,351646,232439,451719,353307,392201,532497,897168,491282,489235,449148,0,0,2022-11-01,2022-12-31,2022-11-01,0
Arizona,2023,1,2965,7322,2300,1744,3565,3693,3508,6716,5847,5837,675,4811,5638,12587,1463,6750,1460548.0156098711,79387.92265057273,639059.9073798187,569387.6648862509,172825.38226487712,1112506.0806575909,348486.6425314372,245547.82857337635,471015.5396098455,350636.3413530413,394219.33351187746,524596.9684690185,937120.2875055738,504902.4296099191,499462.42563389865,456216.51805902,0,0,2023-01-01,2023-02-28,2023-01-01,NA
Arizona,2023,2,2862,7328,2191,1587,3469,3618,3642,6853,5511,5769,723,4844,5416,12381,1398,6612,1460548.0156098711,79387.92265057273,639059.9073798187,569387.6648862509,172825.38226487712,1112506.0806575909,348486.6425314372,245547.82857337635,471015.5396098455,350636.3413530413,394219.33351187746,524596.9684690185,937120.2875055738,504902.4296099191,499462.42563389865,456216.51805902,0,0,2023-03-01,2023-04-30,2023-03-01,NA
Arizona,2023,3,2899,7231,2175,1617,3482,3636,3509,6761,5523,5771,683,4718,5456,12306,1449,6535,1460548.0156098711,79387.92265057273,639059.9073798187,569387.6648862509,172825.38226487712,1112506.0806575909,348486.6425314372,245547.82857337635,471015.5396098455,350636.3413530413,394219.33351187746,524596.9684690185,937120.2875055738,504902.4296099191,499462.42563389865,456216.51805902,0,0,2023-05-01,2023-06-30,2023-05-01,NA
Arizona,2023,4,3329,8006,2406,1879,4094,3882,3801,7420,6298,6496,752,5191,6324,13741,1474,7245,1460548.0156098711,79387.92265057273,639059.9073798187,569387.6648862509,172825.38226487712,1112506.0806575909,348486.6425314372,245547.82857337635,471015.5396098455,350636.3413530413,394219.33351187746,524596.9684690185,937120.2875055738,504902.4296099191,499462.42563389865,456216.51805902,0,0,2023-07-01,2023-08-31,2023-07-01,NA
Arizona,2023,5,3170,8134,2393,1804,3868,4013,3903,7462,6211,6211,715,5133,6308,13698,1542,7487,1460548.0156098711,79387.92265057273,639059.9073798187,569387.6648862509,172825.38226487712,1112506.0806575909,348486.6425314372,245547.82857337635,471015.5396098455,350636.3413530413,394219.33351187746,524596.9684690185,937120.2875055738,504902.4296099191,499462.42563389865,456216.51805902,0,0,2023-09-01,2023-10-31,2023-09-01,NA
Arizona,2023,6,3158,7597,2442,1815,3813,3764,3670,7108,6076,6126,775,4921,5968,13198,1534,7072,1460548.0156098711,79387.92265057273,639059.9073798187,569387.6648862509,172825.38226487712,1112506.0806575909,348486.6425314372,245547.82857337635,471015.5396098455,350636.3413530413,394219.33351187746,524596.9684690185,937120.2875055738,504902.4296099191,499462.42563389865,456216.51805902,0,0,2023-11-01,2023-12-31,2023-11-01,NA
Arizona,2024,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1460548.0156098711,79387.92265057273,639059.9073798187,569387.6648862509,172825.38226487712,1112506.0806575909,348486.6425314372,245547.82857337635,471015.5396098455,350636.3413530413,394219.33351187746,524596.9684690185,937120.2875055738,504902.4296099191,499462.42563389865,456216.51805902,NA,0,2024-01-01,2024-02-29,2024-01-01,NA
Arkansas,2016,1,2323,3123,609,881,1935,1960,1235,3334,2721,2450,1133,3934,652,6055,336,3605,576549,103517,394583,49298,29151,292781,283768,107733,191608,157697,119511,240658,335891,197532,195762,183255,0,0,2016-01-01,2016-02-29,2016-01-01,1
Arkansas,2016,2,2305,3195,637,889,1924,1917,1367,3507,2630,2502,1073,4048,661,6137,355,3635,576549,103517,394583,49298,29151,292781,283768,107733,191608,157697,119511,240658,335891,197532,195762,183255,0,0,2016-03-01,2016-04-30,2016-03-01,1
Arkansas,2016,3,2369,3256,633,898,2028,1941,1366,3527,2731,2550,1110,4139,639,6258,370,3708,576549,103517,394583,49298,29151,292781,283768,107733,191608,157697,119511,240658,335891,197532,195762,183255,0,0,2016-05-01,2016-06-30,2016-05-01,1
Arkansas,2016,4,2633,3623,667,1003,2273,2116,1483,3850,3073,2534,1271,4555,723,6923,374,4389,576549,103517,394583,49298,29151,292781,283768,107733,191608,157697,119511,240658,335891,197532,195762,183255,0,0,2016-07-01,2016-08-31,2016-07-01,1
Arkansas,2016,5,2426,3411,631,999,2085,2030,1312,3587,2881,2389,1192,4185,728,6468,363,4079,576549,103517,394583,49298,29151,292781,283768,107733,191608,157697,119511,240658,335891,197532,195762,183255,0,0,2016-09-01,2016-10-31,2016-09-01,1
Arkansas,2016,6,2465,3246,643,933,2145,1994,1250,3404,2950,2623,1300,4050,647,6354,357,3731,576549,103517,394583,49298,29151,292781,283768,107733,191608,157697,119511,240658,335891,197532,195762,183255,0,0,2016-11-01,2016-12-31,2016-11-01,1
Arkansas,2017,1,2263,3077,594,850,2054,1846,1160,3173,2760,2697,1198,3753,620,5934,363,3237,576831,103235,392889,50654,30053,308369,268462,94057,192315,162681,127778,246489,330342,196006,197032,183793,0,0,2017-01-01,2017-02-28,2017-01-01,1
Arkansas,2017,2,2162,3102,558,863,1885,1766,1270,3253,2567,2524,1067,3761,599,5822,395,3298,576831,103235,392889,50654,30053,308369,268462,94057,192315,162681,127778,246489,330342,196006,197032,183793,0,0,2017-03-01,2017-04-30,2017-03-01,1
Arkansas,2017,3,2265,3266,572,842,2037,1849,1352,3388,2715,2686,1116,4004,666,6103,317,3417,576831,103235,392889,50654,30053,308369,268462,94057,192315,162681,127778,246489,330342,196006,197032,183793,0,0,2017-05-01,2017-06-30,2017-05-01,1
Arkansas,2017,4,2508,3697,718,1013,2329,2065,1480,3715,3205,3148,1368,4371,781,6923,403,3775,576831,103235,392889,50654,30053,308369,268462,94057,192315,162681,127778,246489,330342,196006,197032,183793,0,0,2017-07-01,2017-08-31,2017-07-01,1
Arkansas,2017,5,2378,3352,664,916,2125,2062,1256,3556,2838,2874,1115,4127,717,6394,435,3520,576831,103235,392889,50654,30053,308369,268462,94057,192315,162681,127778,246489,330342,196006,197032,183793,0,0,2017-09-01,2017-10-31,2017-09-01,1
Arkansas,2017,6,2313,3312,641,910,2083,1961,1272,3333,2932,2938,1185,4037,659,6266,385,3328,576831,103235,392889,50654,30053,308369,268462,94057,192315,162681,127778,246489,330342,196006,197032,183793,0,0,2017-11-01,2017-12-31,2017-11-01,1
Arkansas,2018,1,2236,3031,637,846,1948,1842,1210,3110,2794,2776,1124,3837,625,5904,318,3128,577300,103309,391626,51888,30477,305327,271973,95199,186570,166262,129269,233850,343450,195094,197312,184894,0,0,2018-01-01,2018-02-28,2018-01-01,1
Arkansas,2018,2,2130,3124,614,826,1908,1789,1302,3188,2679,2677,1084,3785,624,5868,375,3191,577300,103309,391626,51888,30477,305327,271973,95199,186570,166262,129269,233850,343450,195094,197312,184894,0,0,2018-03-01,2018-04-30,2018-03-01,1
Arkansas,2018,3,2232,3271,666,846,1957,1930,1386,3411,2758,2850,1135,3944,643,6169,447,3319,577300,103309,391626,51888,30477,305327,271973,95199,186570,166262,129269,233850,343450,195094,197312,184894,0,0,2018-05-01,2018-06-30,2018-05-01,1
Arkansas,2018,4,2347,3603,688,895,2117,2059,1506,3669,2964,3038,1194,4225,756,6638,463,3600,577300,103309,391626,51888,30477,305327,271973,95199,186570,166262,129269,233850,343450,195094,197312,184894,0,0,2018-07-01,2018-08-31,2018-07-01,1
Arkansas,2018,5,2301,3345,692,844,2094,2015,1337,3499,2839,2935,1242,4000,726,6338,370,3403,577300,103309,391626,51888,30477,305327,271973,95199,186570,166262,129269,233850,343450,195094,197312,184894,0,0,2018-09-01,2018-10-31,2018-09-01,1
Arkansas,2018,6,2222,3126,694,875,1929,1898,1303,3311,2731,2788,1173,3788,715,6042,366,3254,577300,103309,391626,51888,30477,305327,271973,95199,186570,166262,129269,233850,343450,195094,197312,184894,0,0,2018-11-01,2018-12-31,2018-11-01,1
Arkansas,2019,1,2152,2966,658,825,1824,1843,1223,3039,2736,2733,1108,3665,653,5776,350,3043,578319,103200,391120,52880,31119,307609,270710,98305,196756,157664,125595,243531,334788,194710,197560,186049,0,0,2019-01-01,2019-02-28,2019-01-01,1
Arkansas,2019,2,2044,3083,618,724,1877,1739,1368,3180,2565,2575,1072,3701,637,5745,335,3170,578319,103200,391120,52880,31119,307609,270710,98305,196756,157664,125595,243531,334788,194710,197560,186049,0,0,2019-03-01,2019-04-30,2019-03-01,1
Arkansas,2019,3,2109,3146,637,725,1997,1755,1368,3192,2699,2623,1159,3723,651,5892,359,3269,578319,103200,391120,52880,31119,307609,270710,98305,196756,157664,125595,243531,334788,194710,197560,186049,0,0,2019-05-01,2019-06-30,2019-05-01,1
Arkansas,2019,4,2340,3421,736,847,2192,1943,1468,3445,3051,2882,1247,4100,722,6497,428,3615,578319,103200,391120,52880,31119,307609,270710,98305,196756,157664,125595,243531,334788,194710,197560,186049,0,0,2019-07-01,2019-08-31,2019-07-01,1
Arkansas,2019,5,2417,3435,679,842,2251,2051,1339,3415,3114,2977,1247,4135,745,6531,404,3554,578319,103200,391120,52880,31119,307609,270710,98305,196756,157664,125595,243531,334788,194710,197560,186049,0,0,2019-09-01,2019-10-31,2019-09-01,1
Arkansas,2019,6,2174,3203,693,770,2079,1900,1284,3163,2906,2773,1147,3715,672,6070,536,3297,578319,103200,391120,52880,31119,307609,270710,98305,196756,157664,125595,243531,334788,194710,197560,186049,0,0,2019-11-01,2019-12-31,2019-11-01,1
Arkansas,2020,1,2051,2975,674,780,1921,1714,1242,2983,2717,2590,1116,3552,614,5700,418,3110,578359,103170,388574,54449,32166,316470,261889,93468,196621,156080,132191,244709,333650,199019,193713,185627,0,0,2020-01-01,2020-02-29,2020-01-01,1
Arkansas,2020,2,2089,3089,616,735,1905,1698,1421,3169,2625,2450,1068,3714,648,5794,364,3344,578359,103170,388574,54449,32166,316470,261889,93468,196621,156080,132191,244709,333650,199019,193713,185627,0,0,2020-03-01,2020-04-30,2020-03-01,1
